0,,,
0.886111,-3.800202,0.8462,1.399806
0.888889,-3.800602,0.844938,1.398944
0.891667,-3.800169,0.845084,1.399033
0.894444,-3.800201,0.846245,1.399787
0.897222,-3.800219,0.846213,1.399789
0.9,-3.800242,0.846168,1.399748
0.902778,-3.800203,0.846188,1.39978
0.905556,-3.800188,0.846278,1.399816
0.908333,-3.800202,0.846265,1.399806
0.911111,-3.800177,0.846288,1.399807
0.913889,-3.800194,0.846223,1.399813
0.916667,-3.800117,0.846418,1.399868
0.919444,-3.800184,0.846198,1.399796
0.922222,-3.800182,0.846233,1.399837
0.925,-3.800192,0.845085,1.399032
0.927778,-3.80025,0.845828,1.39963
0.930556,-3.800211,0.846221,1.39979
0.933333,-3.800226,0.846219,1.399804
0.936111,-3.800239,0.846192,1.39978
0.938889,-3.80022,0.844997,1.398971
0.941667,-3.800173,0.846128,1.399771
0.944444,-3.800199,0.846244,1.399784
0.947222,-3.800143,0.846341,1.399853
0.95,-3.800189,0.846285,1.399829
0.952778,-3.800418,0.845013,1.399079
0.955556,,,
0.958333,-3.800226,0.846173,1.39976
0.961111,-3.800206,0.846207,1.399799
0.963889,-3.800216,0.846221,1.399788
0.966667,-3.800227,0.846136,1.399738
0.969444,-3.800166,0.84508,1.399049
0.972222,-3.800203,0.846232,1.39979
0.975,-3.800198,0.846204,1.399776
0.977778,-3.8002,0.846242,1.399801
0.980556,-3.800184,0.845854,1.399754
0.983333,-3.800204,0.846224,1.399819
0.986111,-3.800187,0.846213,1.399797
0.988889,-3.800213,0.846039,1.399752
0.991667,-3.800216,0.846208,1.399786
0.994444,-3.800204,0.846192,1.399781
0.997222,-3.800228,0.846188,1.399782
1,-3.800214,0.846204,1.399767
1.002778,-3.800219,0.845039,1.399001
1.005556,-3.80022,0.846208,1.399796
1.008333,-3.800191,0.846271,1.399849
1.011111,-3.800328,0.844853,1.398595
1.013889,-3.800234,0.846123,1.399747
1.016667,-3.800157,0.846201,1.399822
1.019444,-3.800227,0.845924,1.399674
1.022222,-3.800211,0.846231,1.399788
1.025,-3.800155,0.8464,1.399874
1.027778,-3.800252,0.84584,1.399626
1.030556,-3.800183,0.846327,1.399845
1.033333,-3.800216,0.846246,1.399819
1.036111,-3.800233,0.846218,1.399792
1.038889,-3.800223,0.846175,1.399794
1.041667,-3.800222,0.846239,1.399807
1.044444,-3.800222,0.846251,1.399796
1.047222,-3.800218,0.846194,1.399777
1.05,-3.800207,0.846192,1.399787
1.052778,-3.800147,0.845116,1.399056
1.055556,-3.800173,0.84633,1.399835
1.058333,-3.800164,0.846252,1.399837
1.061111,-3.800207,0.846243,1.3998
1.063889,-3.800213,0.846212,1.399798
1.066667,-3.800161,0.846395,1.399867
1.069444,-3.800215,0.846173,1.399777
1.072222,-3.800222,0.846192,1.399764
1.075,-3.800218,0.84618,1.399773
1.077778,-3.800355,0.845073,1.398969
1.080556,-3.800595,0.844858,1.398872
1.083333,-3.800193,0.846212,1.399781
1.086111,-3.800189,0.846259,1.399818
1.088889,-3.80017,0.846289,1.399819
1.091667,-3.800216,0.846215,1.399801
1.094444,,,
1.097222,-3.800126,0.846333,1.399857
1.1,-3.800195,0.84629,1.399832
1.102778,-3.800147,0.846199,1.399676
1.105556,-3.800182,0.846296,1.399825
1.108333,-3.800185,0.846248,1.399787
1.111111,-3.800197,0.846252,1.399794
1.113889,-3.800194,0.846204,1.39982
1.116667,-3.80021,0.846175,1.399787
1.119444,-3.800177,0.845078,1.399076
1.122222,-3.800216,0.846199,1.399792
1.125,-3.800233,0.846171,1.399789
1.127778,-3.80019,0.845842,1.399764
1.130556,-3.800437,0.844899,1.399035
1.133333,-3.800196,0.846211,1.399776
1.136111,-3.800204,0.846137,1.399768
1.138889,-3.800211,0.846233,1.399819
1.141667,-3.800213,0.845078,1.399048
1.144444,-3.800213,0.845093,1.399035
1.147222,-3.800206,0.846243,1.399798
1.15,-3.800195,0.846274,1.3998
1.152778,-3.800232,0.846164,1.39975
1.155556,-3.800171,0.845071,1.399017
1.158333,-3.800183,0.846226,1.399814
1.161111,-3.800281,0.844939,1.398639
1.163889,-3.800199,0.846245,1.399787
1.166667,-3.800214,0.846261,1.399799
1.169444,-3.800076,0.846019,1.399756
1.172222,-3.80023,0.846032,1.399776
1.175,-3.800241,0.846199,1.399774
1.177778,-3.800195,0.846271,1.399817
1.180556,-3.800217,0.846216,1.399791
1.183333,-3.800422,0.844947,1.399039
1.186111,-3.80019,0.84624,1.399793
1.188889,-3.800195,0.846237,1.399799
1.191667,-3.800192,0.84624,1.399815
1.194444,-3.800221,0.845892,1.39968
1.197222,-3.800183,0.845094,1.399053
1.2,-3.800345,0.84512,1.398997
1.202778,-3.80022,0.84599,1.399703
1.205556,-3.800189,0.846277,1.399825
1.208333,-3.800227,0.8459,1.399649
1.211111,-3.800177,0.846265,1.399813
1.213889,-3.800197,0.846228,1.399796
1.216667,-3.800224,0.846144,1.399752
1.219444,-3.800192,0.846295,1.399824
1.222222,-3.800214,0.846227,1.399809
1.225,-3.800432,0.844934,1.399066
1.227778,-3.800234,0.84621,1.399805
1.230556,-3.800212,0.846157,1.399783
1.233333,-3.800217,0.846226,1.399795
1.236111,-3.800204,0.846081,1.399764
1.238889,-3.800328,0.844924,1.398602
1.241667,-3.800177,0.845078,1.399037
1.244444,-3.800195,0.846189,1.399811
1.247222,-3.800192,0.846186,1.399789
1.25,-3.800199,0.845823,1.399755
1.252778,-3.800215,0.846218,1.399778
1.255556,-3.800199,0.846255,1.399821
1.258333,-3.80023,0.846192,1.399783
1.261111,-3.800231,0.846192,1.399769
1.263889,-3.800091,0.846355,1.399738
1.266667,-3.800212,0.846224,1.399798
1.269444,-3.800198,0.84501,1.399018
1.272222,-3.800229,0.846201,1.39979
1.275,-3.800218,0.846174,1.399782
1.277778,-3.800218,0.846154,1.399767
1.280556,-3.800202,0.845078,1.399067
1.283333,,,
1.286111,-3.800223,0.846193,1.399796
1.288889,-3.800218,0.845937,1.399674
1.291667,-3.800198,0.846256,1.399828
1.294444,-3.800178,0.846267,1.399814
1.297222,-3.800231,0.845908,1.399669
1.3,-3.800205,0.846238,1.399813
1.302778,-3.800202,0.846257,1.399816
1.305556,-3.800194,0.84504,1.399033
1.308333,-3.800216,0.846184,1.399764
1.311111,-3.800273,0.845393,1.399479
1.313889,-3.800221,0.84619,1.399775
1.316667,-3.800224,0.846205,1.399781
1.319444,-3.800218,0.846211,1.399775
1.322222,-3.800112,0.846227,1.39971
1.325,-3.800215,0.846213,1.399784
1.327778,-3.800158,0.846333,1.399853
1.330556,-3.800174,0.846294,1.399866
1.333333,-3.800178,0.845913,1.399828
1.336111,-3.800217,0.84504,1.399014
1.338889,-3.800201,0.846239,1.399798
1.341667,-3.800201,0.845092,1.399008
1.344444,-3.800216,0.846187,1.399782
1.347222,-3.800236,0.84616,1.39975
1.35,-3.800195,0.846171,1.399775
1.352778,-3.800195,0.84507,1.399034
1.355556,-3.800134,0.845882,1.39962
1.358333,-3.800199,0.846265,1.399812
1.361111,-3.800188,0.846289,1.399832
1.363889,-3.800195,0.846238,1.399795
1.366667,-3.80019,0.846249,1.399821
1.369444,-3.800206,0.846246,1.399799
1.372222,-3.800203,0.846275,1.399815
1.375,-3.800212,0.846196,1.399769
1.377778,-3.800346,0.844852,1.39861
1.380556,-3.800232,0.846038,1.399749
1.383333,-3.800204,0.846232,1.399803
1.386111,-3.800228,0.846194,1.399756
1.388889,-3.800184,0.845102,1.399032
1.391667,-3.800194,0.846253,1.399794
1.394444,-3.800192,0.846223,1.399814
1.397222,-3.800201,0.846249,1.399823
1.4,-3.800181,0.846103,1.399791
1.402778,-3.800205,0.84597,1.399707
1.405556,-3.800189,0.846238,1.399809
1.408333,-3.800213,0.846237,1.399802
1.411111,-3.800207,0.84623,1.399794
1.413889,-3.800199,0.846265,1.399829
1.416667,-3.800226,0.846215,1.399783
1.419444,-3.800221,0.846206,1.399766
1.422222,-3.800214,0.845879,1.399784
1.425,-3.800189,0.845881,1.399787
1.427778,-3.800215,0.846203,1.399827
1.430556,-3.800198,0.846011,1.399752
1.433333,-3.80019,0.846243,1.399797
1.436111,-3.800234,0.845909,1.399672
1.438889,-3.800207,0.846217,1.399817
1.441667,-3.800224,0.845045,1.399021
1.444444,-3.800203,0.846204,1.399785
1.447222,-3.800181,0.846134,1.399611
1.45,-3.800215,0.846213,1.399801
1.452778,-3.800199,0.846281,1.39982
1.455556,-3.800202,0.846225,1.399806
1.458333,-3.800198,0.846261,1.399812
1.461111,-3.800221,0.846201,1.399786
1.463889,-3.80016,0.845923,1.399817
1.466667,-3.800216,0.846034,1.399714
1.469444,-3.800214,0.846262,1.399818
1.472222,-3.80024,0.845864,1.399667
1.475,-3.800235,0.846165,1.399789
1.477778,-3.800227,0.846161,1.399771
1.480556,-3.800174,0.845818,1.399765
1.483333,,,
1.486111,-3.800196,0.845035,1.399016
1.488889,-3.800101,0.846324,1.399814
1.491667,-3.800209,0.846237,1.399787
1.494444,-3.800206,0.846086,1.399803
1.497222,-3.800199,0.846268,1.399836
1.5,-3.800187,0.84622,1.399816
1.502778,-3.800222,0.846188,1.399791
1.505556,-3.800172,0.84512,1.399093
1.508333,-3.800206,0.846229,1.399793
1.511111,-3.800197,0.846206,1.399794
1.513889,-3.800117,0.846424,1.399871
1.516667,-3.800186,0.846186,1.399786
1.519444,-3.800231,0.845033,1.398984
1.522222,-3.8002,0.84625,1.399791
1.525,-3.800211,0.846232,1.399807
1.527778,-3.80022,0.846215,1.399803
1.530556,-3.800185,0.846287,1.399828
1.533333,-3.800199,0.846168,1.399801
1.536111,-3.800199,0.846189,1.399775
1.538889,-3.800197,0.84624,1.399809
1.541667,-3.800193,0.846276,1.399823
1.544444,-3.800212,0.846219,1.399803
1.547222,-3.800219,0.846163,1.399759
1.55,-3.800195,0.846254,1.399809
1.552778,-3.80023,0.846175,1.399799
1.555556,-3.800194,0.846237,1.399838
1.558333,-3.800254,0.845855,1.399644
1.561111,-3.800209,0.8461,1.399791
1.563889,-3.800403,0.845027,1.39911
1.566667,-3.800205,0.845844,1.399752
1.569444,-3.800202,0.846265,1.399819
1.572222,-3.800195,0.846245,1.39982
1.575,-3.800212,0.846209,1.399781
1.577778,-3.80023,0.846106,1.399746
1.580556,-3.80023,0.846181,1.399773
1.583333,-3.800253,0.846193,1.399747
1.586111,-3.800255,0.8457,1.39968
1.588889,-3.800133,0.846305,1.399781
1.591667,-3.800216,0.846195,1.399776
1.594444,-3.800237,0.84618,1.399785
1.597222,-3.8002,0.846207,1.399793
1.6,-3.800178,0.846247,1.399814
1.602778,-3.800213,0.846255,1.39981
1.605556,-3.800248,0.845869,1.399663
1.608333,-3.800189,0.84609,1.39979
1.611111,-3.800219,0.846193,1.399793
1.613889,-3.800228,0.846246,1.399797
1.616667,-3.80021,0.846064,1.399774
1.619444,-3.800183,0.84505,1.399034
1.622222,-3.80011,0.846291,1.399824
1.625,-3.800217,0.846197,1.399781
1.627778,-3.800213,0.846184,1.39978
1.630556,-3.800197,0.845951,1.399828
1.633333,-3.800184,0.846292,1.399819
1.636111,-3.800185,0.845069,1.399013
1.638889,-3.800216,0.846236,1.399798
1.641667,-3.800198,0.845886,1.399763
1.644444,-3.800248,0.845814,1.399606
1.647222,-3.800216,0.846197,1.399772
1.65,-3.800218,0.846221,1.399805
1.652778,-3.800196,0.846191,1.399807
1.655556,-3.800197,0.84625,1.399826
1.658333,-3.800206,0.846235,1.399807
1.661111,-3.800214,0.846183,1.399788
1.663889,-3.800225,0.846173,1.399804
1.666667,-3.800114,0.846312,1.39981
1.669444,-3.800211,0.846189,1.399776
1.672222,-3.800194,0.846195,1.399776
1.675,-3.800231,0.846189,1.399769
1.677778,-3.800211,0.846218,1.39977
1.680556,-3.80025,0.845824,1.399628
1.683333,-3.800204,0.846213,1.399796
1.686111,-3.800209,0.846235,1.3998
1.688889,-3.80019,0.846214,1.399808
1.691667,-3.800225,0.846235,1.399794
1.694444,-3.800203,0.846241,1.399805
1.697222,-3.800214,0.846199,1.399795
1.7,-3.800199,0.84609,1.399796
1.702778,-3.800192,0.846248,1.399785
1.705556,-3.800425,0.84497,1.399051
1.708333,-3.800224,0.846221,1.399774
1.711111,-3.800184,0.846218,1.399787
1.713889,-3.800238,0.846188,1.399768
1.716667,-3.80017,0.84631,1.39986
1.719444,-3.800213,0.846228,1.399801
1.722222,-3.800208,0.846277,1.399808
1.725,-3.800206,0.846221,1.399781
1.727778,-3.80019,0.845945,1.399765
1.730556,-3.800099,0.846383,1.399764
1.733333,-3.800202,0.846232,1.399817
1.736111,-3.800219,0.846215,1.399791
1.738889,-3.800227,0.846206,1.399813
1.741667,-3.800222,0.845976,1.399687
1.744444,-3.800227,0.846225,1.399793
1.747222,-3.800232,0.846244,1.399777
1.75,-3.8002,0.846073,1.399779
1.752778,-3.80022,0.846174,1.399786
1.755556,-3.800214,0.846209,1.399784
1.758333,-3.800213,0.84622,1.399793
1.761111,-3.8002,0.845987,1.399778
1.763889,-3.800231,0.845866,1.399642
1.766667,-3.800197,0.846269,1.399832
1.769444,-3.800191,0.846253,1.399821
1.772222,-3.800202,0.846217,1.399819
1.775,-3.800209,0.846215,1.399804
1.777778,-3.800212,0.846202,1.399779
1.780556,-3.800205,0.846189,1.399761
1.783333,-3.800197,0.846041,1.399752
1.786111,-3.800199,0.846227,1.399806
1.788889,-3.800199,0.846076,1.399786
1.791667,-3.800199,0.846143,1.399647
1.794444,-3.800224,0.846184,1.399788
1.797222,-3.80025,0.846143,1.399748
1.8,-3.800197,0.84624,1.399815
1.802778,-3.800221,0.846205,1.399796
1.805556,-3.800229,0.846216,1.399781
1.808333,-3.800205,0.846193,1.399772
1.811111,-3.800243,0.845863,1.399637
1.813889,-3.800194,0.845927,1.399749
1.816667,-3.800188,0.84609,1.399787
1.819444,-3.800202,0.846083,1.3998
1.822222,-3.800216,0.846206,1.399792
1.825,-3.800207,0.846223,1.399803
1.827778,-3.800205,0.846267,1.39981
1.830556,-3.800235,0.845911,1.399684
1.833333,-3.800139,0.846312,1.399824
1.836111,-3.800193,0.845963,1.399774
1.838889,-3.80022,0.846164,1.399761
1.841667,-3.800189,0.84635,1.399863
1.844444,-3.800282,0.84579,1.39959
1.847222,-3.800217,0.846206,1.399771
1.85,-3.800211,0.846224,1.399797
1.852778,-3.800216,0.846178,1.399782
1.855556,-3.800257,0.846191,1.399781
1.858333,-3.800209,0.846142,1.399737
1.861111,-3.80021,0.846045,1.39977
1.863889,-3.800203,0.846246,1.399789
1.866667,-3.8002,0.846241,1.399809
1.869444,-3.800183,0.846278,1.399837
1.872222,-3.80021,0.846214,1.399787
1.875,-3.800203,0.846083,1.39978
1.877778,-3.800184,0.845092,1.399051
1.880556,-3.800169,0.846351,1.399841
1.883333,-3.800175,0.846306,1.399827
